HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2018-08-31 20:11:03.988,0.167,1.047,-0.1
2018-08-31 20:11:04.000,0.167,1.047,-0.094
2018-08-31 20:11:04.013,0.17,1.047,-0.091
2018-08-31 20:11:04.025,0.17,1.047,-0.094
2018-08-31 20:11:04.038,0.167,1.038,-0.094
2018-08-31 20:11:04.050,0.17,1.041,-0.094
2018-08-31 20:11:04.063,0.17,1.041,-0.094
2018-08-31 20:11:04.075,0.176,1.047,-0.094
2018-08-31 20:11:04.088,0.17,1.041,-0.088
2018-08-31 20:11:04.100,0.17,1.047,-0.091
2018-08-31 20:11:04.113,0.17,1.041,-0.094
2018-08-31 20:11:04.125,0.17,1.047,-0.091
2018-08-31 20:11:04.138,0.167,1.05,-0.094
2018-08-31 20:11:04.150,0.176,1.041,-0.1
2018-08-31 20:11:04.163,0.17,1.047,-0.094
2018-08-31 20:11:04.175,0.17,1.041,-0.094
2018-08-31 20:11:04.188,0.176,1.047,-0.091
2018-08-31 20:11:04.200,0.17,1.041,-0.091
2018-08-31 20:11:04.213,0.17,1.041,-0.091
2018-08-31 20:11:04.225,0.17,1.047,-0.091
2018-08-31 20:11:04.238,0.167,1.047,-0.091
2018-08-31 20:11:04.250,0.167,1.047,-0.094
2018-08-31 20:11:04.263,0.17,1.047,-0.094
2018-08-31 20:11:04.275,0.17,1.041,-0.094
2018-08-31 20:11:04.288,0.17,1.041,-0.094
2018-08-31 20:11:04.300,0.176,1.041,-0.094
2018-08-31 20:11:04.313,0.17,1.041,-0.1
2018-08-31 20:11:04.325,0.17,1.047,-0.094
2018-08-31 20:11:04.338,0.17,1.05,-0.094
2018-08-31 20:11:04.350,0.17,1.047,-0.094
2018-08-31 20:11:04.363,0.17,1.047,-0.091
2018-08-31 20:11:04.375,0.167,1.047,-0.094
2018-08-31 20:11:04.388,0.17,1.047,-0.094
2018-08-31 20:11:04.400,0.17,1.041,-0.094
2018-08-31 20:11:04.413,0.17,1.047,-0.094
2018-08-31 20:11:04.425,0.176,1.047,-0.091
2018-08-31 20:11:04.438,0.17,1.041,-0.091
2018-08-31 20:11:04.450,0.17,1.047,-0.094
2018-08-31 20:11:04.463,0.17,1.047,-0.094
2018-08-31 20:11:04.475,0.167,1.047,-0.094
2018-08-31 20:11:04.488,0.17,1.047,-0.1
2018-08-31 20:11:04.500,0.17,1.047,-0.094
2018-08-31 20:11:04.513,0.17,1.047,-0.091
2018-08-31 20:11:04.525,0.17,1.047,-0.094
2018-08-31 20:11:04.538,0.176,1.041,-0.091
2018-08-31 20:11:04.550,0.17,1.047,-0.094
2018-08-31 20:11:04.563,0.17,1.047,-0.094
2018-08-31 20:11:04.575,0.17,1.047,-0.094
2018-08-31 20:11:04.588,0.17,1.05,-0.094
2018-08-31 20:11:04.600,0.167,1.047,-0.1
